is_practice,cost,payoff_matrix,weights,trial_num,trial_nudge,nudge_index,nudge_type,og_baskets,shown_baskets,participant_id,first_selected_option,selected_option,gross_earnings,net_earnings,chose_nudge,uncovered_values,nudge,cot,source,fs,Unnamed: 0,type,click_values,cost_matrix,weights_deviation,click_cost,experiment_type,num_features,reaction_time,random_data,points_click_cost,points_action_utility,points_metalevel_reward,finish_trys,trial_type,trial_index,time_elapsed,n_prizes,n_baskets,idiosyncracy,n_uncovered,value_first_option_selected,value_final_option_selected,optimal_option
False,2,"[[4, 3, 4, 7, 4, 8], [7, 5, 8, 3, 6, 4]]","[15, 15]",11,post-supersize,5,supersize,5,6,368,-1,5,0.06,0.056,True,"[0, 7, 2, 9, 4, 11]",suggestion,False,real,0,11755.0,mouselab,"[0, 0, 7, 7, 2, 2, 9, 9, 4, 4, 11, 11]","[[0, 2, 0, 2, 0, 2], [2, 0, 2, 0, 2, 0]]",0.0,0.004,supersize,2.0,15234.0,True,12.0,180.0,168.0,1.0,implicit-mouselab,15.0,329217.0,2,6,0.0,6,180,180,2
False,2,"[[4, 3, 5, 6, 6], [2, 3, 3, 6, 5], [6, 5, 7, 5, 7], [5, 7, 5, 5, 5], [9, 5, 5, 5, 7]]","[1, 15, 6, 5, 3]",12,control,-1,supersize,5,5,368,-1,3,0.0553333333333333,0.052,False,"[6, 7, 8, 9, 10]",suggestion,False,real,0,11756.0,mouselab,"[6, 6, 7, 7, 8, 8, 9, 9, 10, 10]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",18.0,0.0033333333333333,supersize,5.0,12737.0,True,10.0,166.0,156.0,1.0,implicit-mouselab,16.0,343448.0,5,5,18.0,5,169,166,4
False,2,"[[6, 5, 4, 6, 7], [4, 3, 8, 5, 6], [6, 8, 6, 4, 8], [5, 4, 4, 4, 6], [5, 1, 7, 7, 6]]","[3, 2, 5, 16, 4]",13,control,-1,supersize,5,5,368,-1,4,0.0643333333333333,0.061,False,"[18, 19, 20, 21, 22]",suggestion,False,real,0,11757.0,mouselab,"[18, 18, 19, 19, 20, 20, 21, 21, 22, 22]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]",20.0,0.0033333333333333,supersize,5.0,7943.0,True,10.0,193.0,183.0,1.0,implicit-mouselab,17.0,352454.0,5,5,20.0,5,193,193,4
False,2,"[[5, 3, 2, 8, 8, 7], [3, 4, 7, 5, 4, 8], [4, 6, 7, 2, 2, 4], [4, 3, 4, 3, 3, 6], [8, 7, 4, 8, 2, 7]]","[3, 2, 5, 10, 10]",14,pre-supersize,0,supersize,5,6,368,-1,0,0.0536666666666667,0.049,True,"[25, 26, 27, 28, 29, 21, 18]",suggestion,False,real,0,11758.0,mouselab,"[25, 25, 26, 26, 27, 27, 28, 28, 29, 29, 21, 21, 18, 18]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [0, 2, 2, 0, 2, 2], [2, 0, 0, 0, 0, 0]]",16.0,0.0046666666666666,supersize,5.0,10986.0,True,14.0,161.0,147.0,1.0,implicit-mouselab,18.0,364646.0,5,6,16.0,7,187,161,5
False,2,"[[5, 4, 5, 4, 5, 3], [6, 4, 3, 5, 4, 3], [5, 2, 4, 8, 7, 5], [2, 9, 5, 7, 5, 7], [5, 3, 3, 5, 3, 8]]","[2, 8, 3, 16, 1]",15,pre-supersize,4,supersize,5,6,368,-1,1,0.0643333333333333,0.059,False,"[18, 19, 20, 21, 22, 23, 7, 10]",suggestion,False,real,0,11759.0,mouselab,"[18, 18, 19, 19, 20, 20, 21, 21, 22, 22, 23, 23, 7, 7, 10, 10]","[[2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 2, 2]]",24.0,0.0053333333333333,supersize,5.0,22640.0,True,16.0,193.0,177.0,1.0,implicit-mouselab,19.0,388371.0,5,6,24.0,8,165,193,1
False,2,"[[5, 6, 6, 4, 5, 3], [9, 7, 6, 4, 5, 6], [8, 6, 4, 2, 6, 5], [3, 8, 3, 5, 7, 3], [5, 4, 2, 3, 4, 4]]","[16, 4, 5, 4, 1]",16,post-supersize,5,supersize,5,6,368,-1,1,0.0633333333333333,0.0576666666666667,False,"[0, 1, 2, 3, 4, 13, 14, 5]",suggestion,False,real,0,11760.0,mouselab,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 7, 13, 13, 14, 14, 5, 5]","[[0, 0, 0, 0, 0, 0], [2, 1, 2, 2, 2, 2], [2, 0, 0, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]",20.0,0.0056666666666666,supersize,5.0,15137.0,True,17.0,190.0,173.0,1.0,implicit-mouselab,20.0,404625.0,5,6,20.0,8,113,190,1
False,2,"[[3, 7, 5, 4, 5, 7], [4, 5, 6, 2, 8, 5]]","[9, 21]",17,pre-supersize,2,supersize,5,6,368,-1,4,0.071,0.067,False,"[6, 7, 9, 10, 11, 4]",suggestion,False,real,0,11761.0,mouselab,"[6, 6, 7, 7, 9, 9, 10, 10, 11, 11, 4, 4]","[[2, 2, 2, 2, 0, 2], [0, 0, 2, 0, 0, 0]]",12.0,0.004,supersize,2.0,8555.0,True,12.0,213.0,201.0,1.0,implicit-mouselab,21.0,414233.0,2,6,12.0,6,168,213,4
False,2,"[[1, 4, 5, 5, 7, 3], [5, 4, 1, 5, 6, 2], [6, 5, 3, 4, 4, 9], [6, 3, 6, 6, 4, 3], [4, 3, 7, 6, 6, 3]]","[1, 6, 7, 12, 4]",18,post-supersize,5,supersize,5,6,368,-1,0,0.0536666666666667,0.0476666666666667,False,"[18, 19, 20, 21, 22, 12, 14, 15, 23]",suggestion,False,real,0,11762.0,mouselab,"[18, 18, 19, 19, 20, 20, 21, 21, 22, 22, 12, 12, 14, 14, 15, 15, 23, 23]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [0, 2, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 2, 2]]",14.0,0.006,supersize,5.0,16244.0,True,18.0,161.0,143.0,1.0,implicit-mouselab,22.0,434943.0,5,6,14.0,9,126,161,0
False,2,"[[8, 7, 5, 6, 7], [9, 3, 3, 8, 4]]","[9, 21]",19,control,-1,supersize,5,5,368,-1,0,0.087,0.0823333333333333,False,"[6, 7, 8, 9, 10, 0, 3]",suggestion,False,real,0,11763.0,mouselab,"[6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 0, 0, 3, 3]","[[0, 2, 2, 0, 2], [0, 0, 0, 0, 0]]",12.0,0.0046666666666666,supersize,2.0,14390.0,True,14.0,261.0,247.0,1.0,implicit-mouselab,23.0,450144.0,2,5,12.0,7,147,261,0
False,2,"[[4, 3, 4, 4, 2], [5, 8, 5, 6, 7], [6, 7, 5, 3, 5], [4, 4, 5, 4, 3], [6, 6, 3, 6, 6]]","[2, 8, 13, 2, 5]",20,control,-1,supersize,5,5,368,-1,1,0.0663333333333333,0.0623333333333333,False,"[12, 13, 14, 15, 16, 7]",suggestion,False,real,0,11764.0,mouselab,"[12, 12, 13, 13, 14, 14, 15, 15, 16, 16, 7, 7]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",18.0,0.004,supersize,5.0,22068.0,True,12.0,199.0,187.0,1.0,implicit-mouselab,24.0,473395.0,5,5,18.0,6,161,199,1
False,2,"[[5, 6, 5, 4, 6], [1, 4, 6, 6, 7]]","[5, 25]",21,control,-1,supersize,5,5,368,-1,4,0.0683333333333333,0.065,False,"[6, 7, 8, 9, 10]",suggestion,False,real,0,11765.0,mouselab,"[6, 6, 7, 7, 8, 8, 9, 9, 10, 10]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]",20.0,0.0033333333333333,supersize,2.0,6048.0,True,10.0,205.0,195.0,1.0,implicit-mouselab,25.0,480417.0,2,5,20.0,5,205,205,4
False,2,"[[7, 4, 2, 3, 5, 8], [6, 4, 2, 3, 7, 4]]","[6, 24]",22,post-supersize,5,supersize,5,6,368,-1,4,0.066,0.062,False,"[7, 6, 8, 9, 10, 11]",suggestion,False,real,0,11766.0,mouselab,"[6, 7, 7, 6, 8, 8, 9, 9, 10, 10, 11, 11]","[[2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0]]",18.0,0.004,supersize,2.0,9364.0,True,12.0,198.0,186.0,1.0,implicit-mouselab,26.0,490843.0,2,6,18.0,6,144,198,4
False,2,"[[5, 4, 6, 10, 7, 6], [5, 6, 5, 2, 4, 5], [7, 3, 5, 2, 5, 5], [5, 4, 5, 6, 3, 5], [6, 7, 6, 6, 5, 5]]","[4, 7, 4, 4, 11]",23,post-supersize,5,supersize,5,6,368,-1,1,0.0543333333333333,0.0503333333333333,False,"[24, 25, 26, 27, 28, 29]",suggestion,False,real,0,11767.0,mouselab,"[24, 24, 25, 25, 26, 26, 27, 27, 28, 28, 29, 29]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0]]",12.0,0.004,supersize,5.0,9155.0,True,12.0,163.0,151.0,1.0,implicit-mouselab,27.0,501020.0,5,6,12.0,6,154,163,0
False,2,"[[8, 2, 3, 5, 7], [4, 0, 4, 4, 7]]","[4, 26]",24,control,-1,supersize,5,5,368,-1,4,0.07,0.0666666666666667,False,"[6, 7, 8, 9, 10]",suggestion,False,real,0,11768.0,mouselab,"[6, 6, 7, 7, 8, 8, 9, 9, 10, 10]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]",22.0,0.0033333333333333,supersize,2.0,4997.0,True,10.0,210.0,200.0,1.0,implicit-mouselab,28.0,507072.0,2,5,22.0,5,210,210,4
False,2,"[[5, 6, 5, 8, 6, 6], [5, 6, 6, 5, 5, 2]]","[17, 13]",25,pre-supersize,4,supersize,5,6,368,-1,3,0.067,0.063,False,"[6, 0, 1, 2, 3, 5]",suggestion,False,real,0,11769.0,mouselab,"[6, 6, 0, 0, 1, 1, 2, 2, 3, 3, 5, 5]","[[0, 0, 0, 0, 2, 0], [0, 2, 2, 2, 2, 2]]",4.0,0.004,supersize,2.0,7728.0,True,12.0,201.0,189.0,1.0,implicit-mouselab,29.0,516046.0,2,6,4.0,6,128,201,3
False,2,"[[6, 7, 6, 3, 5, 5], [5, 3, 3, 6, 5, 4]]","[23, 7]",26,pre-supersize,5,supersize,5,6,368,-1,1,0.0606666666666667,0.0573333333333333,False,"[0, 1, 2, 3, 4]",suggestion,False,real,0,11770.0,mouselab,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[0, 0, 0, 0, 0, 2], [2, 2, 2, 2, 2, 2]]",16.0,0.0033333333333333,supersize,2.0,10407.0,True,10.0,182.0,172.0,1.0,implicit-mouselab,30.0,527634.0,2,6,16.0,5,143,182,1
False,2,"[[4, 5, 4, 5, 6, 7], [3, 8, 6, 4, 5, 3], [5, 6, 4, 1, 5, 3], [1, 4, 6, 6, 7, 1], [6, 3, 6, 6, 3, 6]]","[14, 6, 2, 3, 5]",27,post-supersize,5,supersize,5,6,368,-1,5,0.0516666666666667,0.0483333333333333,True,"[0, 1, 2, 3, 4]",suggestion,False,real,0,11771.0,mouselab,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[0, 0, 0, 0, 0, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]",16.0,0.0033333333333333,supersize,5.0,8772.0,True,10.0,155.0,145.0,1.0,implicit-mouselab,31.0,537597.0,5,6,16.0,5,155,155,4
False,2,"[[6, 6, 5, 5, 6, 2], [5, 6, 7, 4, 2, 4], [5, 2, 10, 4, 4, 5], [5, 4, 6, 2, 5, 4], [7, 5, 5, 6, 3, 4]]","[1, 7, 7, 5, 10]",28,pre-supersize,1,supersize,5,6,368,-1,0,0.057,0.053,False,"[24, 25, 26, 27, 28, 29]",suggestion,False,real,0,11772.0,mouselab,"[24, 24, 25, 25, 26, 26, 27, 27, 28, 28, 29, 29]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0]]",12.0,0.004,supersize,5.0,8425.0,True,12.0,171.0,159.0,1.0,implicit-mouselab,32.0,547156.0,5,6,12.0,6,125,171,2
False,2,"[[6, 5, 3, 6, 10], [5, 6, 5, 5, 4]]","[11, 19]",29,control,-1,supersize,5,5,368,-1,1,0.0563333333333333,0.053,False,"[6, 7, 8, 9, 10]",suggestion,False,real,0,11773.0,mouselab,"[6, 6, 7, 7, 8, 8, 9, 9, 10, 10]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]",8.0,0.0033333333333333,supersize,2.0,6828.0,True,10.0,169.0,159.0,1.0,implicit-mouselab,33.0,554909.0,2,5,8.0,5,186,169,4
False,2,"[[5, 6, 5, 9, 6, 10], [6, 3, 6, 5, 9, 5]]","[22, 8]",30,post-supersize,5,supersize,5,6,368,-1,5,0.0866666666666667,0.0833333333333333,True,"[0, 1, 2, 3, 4]",suggestion,False,real,0,11774.0,mouselab,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[0, 0, 0, 0, 0, 2], [2, 2, 2, 2, 2, 2]]",14.0,0.0033333333333333,supersize,2.0,30664.0,True,10.0,260.0,250.0,1.0,implicit-mouselab,34.0,586627.0,2,6,14.0,5,260,260,5
False,2,"[[4, 4, 6, 3, 4], [7, 5, 6, 3, 7], [5, 7, 5, 6, 3], [7, 5, 6, 5, 3], [4, 5, 8, 6, 7]]","[9, 1, 5, 6, 9]",31,control,-1,supersize,5,5,368,-1,2,0.0643333333333333,0.061,False,"[0, 1, 2, 3, 4]",suggestion,False,real,0,11775.0,mouselab,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",12.0,0.0033333333333333,supersize,5.0,6162.0,True,10.0,193.0,183.0,1.0,implicit-mouselab,35.0,593802.0,5,5,12.0,5,139,193,2
False,2,"[[5, 4, 7, 6, 6, 6], [5, 4, 7, 7, 5, 4], [4, 2, 7, 2, 4, 6], [5, 4, 9, 6, 4, 6], [3, 5, 5, 4, 4, 7]]","[2, 6, 3, 8, 11]",32,post-supersize,5,supersize,5,6,368,-1,5,0.0596666666666667,0.0543333333333333,True,"[24, 25, 26, 27, 28, 19, 20, 23]",suggestion,False,real,0,11776.0,mouselab,"[24, 24, 25, 25, 26, 26, 27, 27, 28, 28, 19, 19, 20, 20, 23, 23]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 0, 0, 2, 2, 0], [0, 0, 0, 0, 0, 2]]",14.0,0.0053333333333333,supersize,5.0,13539.0,True,16.0,179.0,163.0,1.0,implicit-mouselab,36.0,608499.0,5,6,14.0,8,179,179,2
True,2,"[[6, 5, 7, 8, 5], [7, 6, 7, 5, 5]]","[4, 26]",1,control,-1,supersize,5,5,374,-1,2,0.07,0.068,False,"[10, 1, 8]",suggestion,False,real,0,11937.0,mouselab,"[10, 10, 1, 1, 8, 8]","[[2, 0, 2, 2, 2], [2, 2, 0, 2, 0]]",22.0,0.002,supersize,2.0,19975.0,True,6.0,210.0,204.0,1.0,implicit-mouselab,4.0,176773.0,2,5,22.0,3,150,210,2
True,2,"[[8, 2, 8, 7, 6], [3, 8, 6, 6, 6], [6, 4, 8, 6, 5], [2, 1, 5, 5, 5], [5, 6, 3, 3, 5]]","[12, 3, 6, 4, 5]",2,control,-1,supersize,5,5,374,-1,1,0.0353333333333333,0.0346666666666667,False,[7],suggestion,False,real,0,11938.0,mouselab,"[7, 7]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",12.0,0.0006666666666666,supersize,5.0,6888.0,True,2.0,106.0,104.0,1.0,implicit-mouselab,5.0,188273.0,5,5,12.0,1,165,106,2
False,2,"[[6, 7, 5, 4, 5, 4], [5, 2, 6, 8, 5, 4]]","[20, 10]",3,pre-supersize,0,supersize,5,6,374,-1,3,0.0533333333333333,0.052,False,"[11, 9]",suggestion,False,real,0,11939.0,mouselab,"[11, 11, 9, 9]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 0, 2, 0]]",10.0,0.0013333333333333,supersize,2.0,6588.0,True,4.0,160.0,156.0,1.0,implicit-mouselab,7.0,206929.0,2,6,10.0,2,120,160,0
False,2,"[[5, 5, 5, 4, 4], [10, 7, 6, 6, 6], [5, 5, 4, 5, 8], [5, 1, 7, 6, 5], [9, 3, 5, 6, 4]]","[5, 3, 18, 3, 1]",4,control,-1,supersize,5,5,374,-1,1,0.0473333333333333,0.044,False,"[25, 28, 15, 14, 12]",suggestion,False,real,0,11940.0,mouselab,"[25, 25, 28, 28, 15, 15, 14, 14, 12, 12]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0]]",24.0,0.0033333333333333,supersize,5.0,12079.0,True,10.0,142.0,132.0,1.0,implicit-mouselab,8.0,225712.0,5,5,24.0,5,201,142,4
False,2,"[[2, 5, 5, 5, 7, 7], [7, 5, 2, 7, 6, 5], [6, 9, 4, 6, 5, 5], [6, 5, 8, 2, 6, 1], [4, 3, 4, 5, 5, 6]]","[2, 14, 8, 4, 2]",5,post-supersize,5,supersize,5,6,374,-1,0,0.0606666666666667,0.0573333333333333,False,"[15, 1, 10, 8, 6]",suggestion,False,real,0,11941.0,mouselab,"[15, 15, 1, 1, 10, 10, 8, 8, 6, 6]","[[2, 0, 2, 2, 2, 2], [0, 2, 0, 2, 0, 2], [2, 2, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]",20.0,0.0033333333333333,supersize,5.0,15905.0,True,10.0,182.0,172.0,1.0,implicit-mouselab,9.0,253822.0,5,6,20.0,5,140,182,0
False,2,"[[5, 8, 7, 6, 5], [5, 7, 7, 3, 6]]","[8, 22]",6,control,-1,supersize,5,5,374,-1,1,0.0726666666666667,0.0726666666666667,False,[],suggestion,False,real,0,11942.0,mouselab,[],"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",14.0,0.0,supersize,2.0,4515.0,True,0.0,218.0,218.0,1.0,implicit-mouselab,10.0,265564.0,2,5,14.0,0,172,218,1
False,2,"[[2, 6, 4, 4, 6, 5], [5, 3, 3, 5, 3, 6]]","[1, 29]",7,post-supersize,5,supersize,5,6,374,-1,5,0.0596666666666667,0.0563333333333333,True,"[1, 4, 2, 3, 0]",suggestion,False,real,0,11943.0,mouselab,"[1, 1, 4, 4, 2, 2, 3, 3, 0, 0]","[[0, 0, 0, 0, 0, 2], [2, 2, 2, 2, 2, 2]]",28.0,0.0033333333333333,supersize,2.0,12296.0,True,10.0,179.0,169.0,1.0,implicit-mouselab,11.0,282471.0,2,6,28.0,5,179,179,5
False,2,"[[4, 5, 3, 3, 5, 3], [7, 5, 6, 3, 8, 7]]","[9, 21]",8,post-supersize,5,supersize,5,6,374,-1,5,0.058,0.0566666666666667,True,"[1, 4]",suggestion,False,real,0,11944.0,mouselab,"[1, 1, 4, 4]","[[2, 0, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2]]",12.0,0.0013333333333333,supersize,2.0,11456.0,True,4.0,174.0,170.0,1.0,implicit-mouselab,12.0,298661.0,2,6,12.0,2,174,174,4
False,2,"[[5, 6, 7, 7, 5], [5, 8, 6, 5, 5], [5, 4, 8, 9, 6], [4, 5, 5, 4, 7], [5, 3, 6, 2, 4]]","[2, 8, 5, 6, 9]",9,control,-1,supersize,5,5,374,-1,1,0.051,0.0483333333333333,False,"[13, 10, 27, 24]",suggestion,False,real,0,11945.0,mouselab,"[13, 13, 10, 10, 27, 27, 24, 24]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2]]",10.0,0.0026666666666666,supersize,5.0,14314.0,True,8.0,153.0,145.0,1.0,implicit-mouselab,13.0,316195.0,5,5,10.0,4,158,153,2
False,2,"[[5, 7, 4, 4, 9, 4], [7, 6, 5, 5, 6, 3], [6, 6, 4, 5, 9, 3], [6, 5, 6, 4, 4, 3], [3, 4, 3, 6, 7, 7]]","[9, 10, 2, 5, 4]",10,pre-supersize,2,supersize,5,6,374,-1,0,0.0563333333333333,0.055,False,"[8, 6]",suggestion,False,real,0,11946.0,mouselab,"[8, 8, 6, 6]","[[2, 2, 2, 2, 2, 2], [0, 2, 0, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]",14.0,0.0013333333333333,supersize,5.0,7736.0,True,4.0,169.0,165.0,1.0,implicit-mouselab,14.0,330931.0,5,6,14.0,2,115,169,4
False,2,"[[5, 4, 6, 3, 4], [2, 2, 6, 8, 5]]","[20, 10]",11,control,-1,supersize,5,5,374,-1,1,0.0333333333333333,0.0306666666666667,False,"[0, 8, 4, 3]",suggestion,False,real,0,11947.0,mouselab,"[0, 0, 8, 8, 4, 4, 3, 3]","[[0, 2, 2, 0, 0], [2, 2, 0, 2, 2]]",10.0,0.0026666666666666,supersize,2.0,9887.0,True,8.0,100.0,92.0,1.0,implicit-mouselab,15.0,355070.0,2,5,10.0,4,130,100,2
False,2,"[[4, 4, 3, 6, 3], [5, 5, 3, 3, 4]]","[21, 9]",12,control,-1,supersize,5,5,374,-1,3,0.051,0.0503333333333333,False,[3],suggestion,False,real,0,11948.0,mouselab,"[3, 3]","[[2, 2, 2, 0, 2], [2, 2, 2, 2, 2]]",12.0,0.0006666666666666,supersize,2.0,5973.0,True,2.0,153.0,151.0,1.0,implicit-mouselab,16.0,364710.0,2,5,12.0,1,99,153,3
False,2,"[[6, 6, 6, 3, 3, 7], [3, 5, 9, 4, 1, 3], [6, 7, 3, 8, 6, 7], [1, 5, 7, 2, 3, 5], [8, 5, 4, 6, 6, 4]]","[8, 2, 11, 5, 4]",13,pre-supersize,2,supersize,5,6,374,-1,5,0.06,0.058,False,"[14, 12, 17]",suggestion,False,real,0,11949.0,mouselab,"[14, 14, 12, 12, 17, 17]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [0, 2, 0, 2, 2, 0], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]",14.0,0.002,supersize,5.0,7941.0,True,6.0,180.0,174.0,1.0,implicit-mouselab,17.0,378173.0,5,6,14.0,3,180,180,1
False,2,"[[4, 3, 1, 5, 2, 2], [7, 6, 6, 6, 5, 6]]","[10, 20]",14,pre-supersize,5,supersize,5,6,374,-1,0,0.06,0.0573333333333333,False,"[5, 2, 8, 6]",suggestion,False,real,0,11950.0,mouselab,"[5, 5, 2, 2, 8, 8, 6, 6]","[[2, 2, 0, 2, 2, 0], [0, 2, 0, 2, 2, 2]]",10.0,0.0026666666666666,supersize,2.0,12818.0,True,8.0,180.0,172.0,1.0,implicit-mouselab,18.0,396378.0,2,6,10.0,4,140,180,0
False,2,"[[6, 5, 6, 7, 2, 4], [5, 2, 6, 8, 7, 4], [5, 5, 7, 5, 4, 5], [6, 6, 6, 4, 6, 4], [7, 7, 4, 4, 4, 3]]","[4, 7, 8, 10, 1]",15,pre-supersize,4,supersize,5,6,374,-1,4,0.051,0.0503333333333333,True,[22],suggestion,False,real,0,11951.0,mouselab,"[22, 22]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2]]",14.0,0.0006666666666666,supersize,5.0,4981.0,True,2.0,153.0,151.0,1.0,implicit-mouselab,19.0,414662.0,5,6,14.0,1,127,153,2
False,2,"[[5, 3, 6, 5, 2], [4, 7, 5, 4, 3]]","[15, 15]",16,control,-1,supersize,5,5,374,-1,2,0.055,0.053,False,"[6, 8, 2]",suggestion,False,real,0,11952.0,mouselab,"[6, 6, 8, 8, 2, 2]","[[2, 2, 0, 2, 2], [0, 2, 0, 2, 2]]",0.0,0.002,supersize,2.0,11639.0,True,6.0,165.0,159.0,1.0,implicit-mouselab,20.0,430871.0,2,5,0.0,3,75,165,2
False,2,"[[2, 7, 4, 7, 8, 3], [4, 6, 3, 9, 4, 6]]","[19, 11]",17,pre-supersize,2,supersize,5,6,374,-1,3,0.0773333333333333,0.0753333333333333,False,"[8, 5, 3]",suggestion,False,real,0,11953.0,mouselab,"[8, 8, 5, 5, 3, 3]","[[2, 2, 2, 0, 2, 0], [2, 2, 0, 2, 2, 2]]",8.0,0.002,supersize,2.0,7010.0,True,6.0,232.0,226.0,1.0,implicit-mouselab,21.0,442159.0,2,6,8.0,3,123,232,3
False,2,"[[3, 6, 5, 1, 4, 7], [5, 4, 4, 4, 5, 7]]","[25, 5]",18,post-supersize,5,supersize,5,6,374,-1,5,0.07,0.0673333333333333,True,"[6, 2, 0, 4]",suggestion,False,real,0,11954.0,mouselab,"[6, 6, 2, 2, 0, 0, 4, 4]","[[0, 2, 0, 2, 0, 2], [0, 2, 2, 2, 2, 2]]",20.0,0.0026666666666666,supersize,2.0,11655.0,True,8.0,210.0,202.0,1.0,implicit-mouselab,22.0,462938.0,2,6,20.0,4,210,210,5
False,2,"[[5, 5, 4, 5, 3, 7], [5, 4, 4, 3, 5, 8]]","[16, 14]",19,pre-supersize,1,supersize,5,6,374,-1,5,0.0746666666666667,0.0733333333333333,False,"[7, 5]",suggestion,False,real,0,11955.0,mouselab,"[7, 7, 5, 5]","[[2, 2, 2, 2, 2, 0], [2, 0, 2, 2, 2, 2]]",2.0,0.0013333333333333,supersize,2.0,8417.0,True,4.0,224.0,220.0,1.0,implicit-mouselab,23.0,474951.0,2,6,2.0,2,224,224,5
False,2,"[[4, 4, 5, 6, 2, 7], [6, 5, 5, 3, 6, 7], [9, 6, 6, 4, 1, 6], [9, 4, 5, 4, 4, 7], [6, 4, 5, 2, 5, 4]]","[2, 4, 9, 4, 11]",20,post-supersize,5,supersize,5,6,374,-1,0,0.0716666666666667,0.0676666666666667,False,"[19, 27, 24, 26, 25, 28]",suggestion,False,real,0,11956.0,mouselab,"[19, 19, 27, 27, 24, 24, 26, 26, 25, 25, 28, 28]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 2, 2], [0, 0, 0, 0, 0, 2]]",16.0,0.004,supersize,5.0,13532.0,True,12.0,215.0,203.0,1.0,implicit-mouselab,24.0,493468.0,5,6,16.0,6,168,215,0
